season,gw,player_id,web_name,team_id,position,b0,joined,identity_reason,status,chance_this,chance_next,can_select,availability0,p_start,p_60
2024-25,18,253,Ream,9,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,254,Reed,9,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,256,Stansfield,9,FWD,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,257,Tete,9,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,622,Berge,9,MID,0.72,1,,d,,50,1,0.5,0.36,0.346064
2024-25,18,753,Silva,9,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,772,Willian,9,MID,0.55,0,join_miss,a,,,1,1.0,0.55,0.51798
2024-25,18,261,Baggott,10,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,269,Edmundson,10,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,271,Harness,10,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,272,Hirst,10,FWD,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,273,Humphreys,10,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,276,Ladapo,10,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,277,Luongo,10,MID,0.1,1,,d,100,75,1,0.75,0.075,0.08603
2024-25,18,278,Morsy,10,MID,0.72,1,,s,100,0,1,0.0,0.0,0.0
2024-25,18,279,Ndaba,10,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,282,Tuanzebe,10,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,632,Ogbene,10,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,715,Godfrey,10,DEF,0.22,0,join_miss,a,,,1,1.0,0.22,0.218328
2024-25,18,743,McKenna,10,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,764,Palmer,10,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,18,799,Boniface,10,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,800,Tom Taylor,10,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,286,Cannon,11,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,293,Hermansen,11,GKP,0.04,1,,d,75,75,1,0.75,0.03,0.031004
2024-25,18,297,Marcal,11,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,300,Ndidi,11,MID,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,302,Ricardo,11,DEF,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,303,Souttar,11,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,306,Vardy,11,FWD,0.72,1,,d,100,75,1,0.75,0.54,0.512504
2024-25,18,570,A.Fatawu,11,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,616,Nelson,11,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,708,Wilson-Brown,11,DEF,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2024-25,18,726,Coulibaly,11,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,754,Van Nistelrooy,11,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,792,Monga,11,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,796,Olabade Aluko,11,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,797,Jake Evans,11,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,802,Braybrooke,11,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,312,Bajcetic,12,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,313,Bradley,12,DEF,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,315,Clark,12,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,318,Doak,12,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,326,Konaté,12,DEF,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,332,N.Phillips,12,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,334,R.Williams,12,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,709,Danns,12,FWD,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2024-25,18,744,Slot,12,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,343,Bobb,13,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,347,Ederson M.,13,GKP,0.08,1,,d,50,50,1,0.5,0.04,0.043344
2024-25,18,352,J.Alvarez,13,FWD,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,353,João Cancelo,13,DEF,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,356,Matheus N.,13,MID,0.28,1,,d,100,50,1,0.5,0.14,0.145336
2024-25,18,360,Rodrigo,13,MID,0.45,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,361,Rúben,13,DEF,0.72,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,362,Stones,13,DEF,0.28,1,,d,100,50,1,0.5,0.14,0.145336
2024-25,18,626,Kaboré,13,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,703,Alleyne,13,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,704,Brits,13,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,18,732,Khusanov,13,DEF,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2024-25,18,733,Vitor Reis,13,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,736,Guardiola,13,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,755,Marmoush,13,FWD,0.72,0,join_miss,a,,,1,1.0,0.72,0.675872
2024-25,18,765,N.Gonzalez,13,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2024-25,18,785,Echeverri,13,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2024-25,18,373,Hannibal,14,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,376,Lindelof,14,DEF,0.1,1,,d,25,25,1,0.25,0.025,0.04041
2024-25,18,381,McTominay,14,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,382,Mount,14,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,384,Pellistri,14,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,387,Shaw,14,DEF,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,593,De Ligt,14,DEF,0.48,1,,d,75,75,1,0.75,0.36,0.346064
2024-25,18,745,Amorim,14,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,761,Harrison,14,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,18,766,Dorgu,14,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,776,Obi,14,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,777,Fredricson,14,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,778,Moorhouse,14,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,779,Koné,14,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,783,Graczyk,14,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,18,788,Dermot Mee,14,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,18,393,Botman,15,DEF,0.22,1,,d,0,50,1,0.5,0.11,0.117964
2024-25,18,403,Joelinton,15,MID,0.68,1,,d,0,75,1,0.75,0.51,0.485276
2024-25,18,405,Krafth,15,DEF,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,407,Lascelles,15,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,408,Lewis,15,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,413,Pope,15,GKP,0.08,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,419,White,15,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,421,Wilson,15,FWD,0.45,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,574,Pivas,15,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,746,Howe,15,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,789,Neave,15,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,426,Bowler,16,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,429,Danilo,16,MID,0.18,1,,d,25,25,1,0.25,0.045,0.058658
2024-25,18,431,Dominguez,16,MID,0.48,1,,s,,0,1,0.0,0.0,0.0
2024-25,18,435,Mighten,16,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,438,O.Richards,16,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,439,O'Brien,16,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,441,Panzo,16,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,442,Sangaré,16,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,446,Ui-jo,16,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,448,Worrall,16,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,706,Abbott,16,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,721,Hennessey,16,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,18,747,Nuno,16,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,454,Bazunu,17,GKP,0.04,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,458,Charles,17,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,459,Edozie,17,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,464,Larios,17,DEF,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,465,Lis,17,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,468,Mara,17,FWD,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,471,Smallbone,17,MID,0.28,1,,d,25,25,1,0.25,0.07,0.081468
2024-25,18,473,Stewart,17,FWD,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,515,Cornet,17,MID,0.18,1,,n,,0,1,0.0,0.0,0.0
2024-25,18,718,Welington,17,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,719,Kayi Sanda,17,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,734,Grønbæk,17,MID,0.18,0,join_miss,d,,,1,0.5,0.09,0.099716
2024-25,18,748,Rusk,17,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,798,Jay Robinson,17,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,804,Moore,17,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,478,A.Phillips,18,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,483,Bryan,18,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,484,Davies,18,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,485,Devine,18,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,487,E.Royal,18,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,490,Højbjerg,18,MID,0.48,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,493,Lo Celso,18,MID,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,497,Richarlison,18,FWD,0.45,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,498,Romero,18,DEF,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,500,Scarlett,18,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,502,Solomon,18,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,506,Van de Ven,18,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,507,Veliz,18,FWD,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,508,Vicario,18,GKP,0.08,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,610,Moore,18,MID,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,612,Odobert,18,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,716,Kinsky,18,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,18,717,Yang,18,MID,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2024-25,18,729,Ajayi,18,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,749,Postecoglou,18,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,760,Cassanova,18,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,767,Danso,18,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,768,Tel,18,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2024-25,18,512,Antonio,19,FWD,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,519,Earthy,19,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,527,L.Paquetá,19,MID,0.48,1,,s,,0,1,0.0,0.0,0.0
2024-25,18,529,N.Aguerd,19,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,532,Zouma,19,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,750,Potter,19,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,534,B.Traore,20,MID,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,537,Chiquinho,20,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,538,Chirewa,20,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,545,Fábio Silva,20,FWD,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,546,Fraser,20,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,547,Gonzalez,20,MID,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,549,H.Bueno,20,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,551,Hodge,20,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,552,Hoever,20,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,555,Kalajdžić,20,FWD,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,557,Mario Jr.,20,MID,0.72,1,,d,100,75,1,0.75,0.54,0.510296
2024-25,18,558,Mosquera,20,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,562,Podence,20,MID,0.45,1,,u,0,0,0,0.0,0.0,0.0
2024-25,18,565,Sarabia,20,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,18,711,Okoduwa,20,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,720,Agbadou,20,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,751,Pereira,20,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,769,Djiga,20,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,18,770,Munetsi,20,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2024-25,18,784,Mané,20,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,1,Fábio Vieira,1,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,5,Hein,1,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,17,Saka,1,MID,0.68,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,22,Tomiyasu,1,DEF,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,24,White,1,DEF,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,186,Sterling,1,MID,0.45,1,,d,0,50,1,0.5,0.225,0.22661
2024-25,19,735,Arteta,1,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,756,Porter,1,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,19,790,Gower,1,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,793,Jack Henry-Francis,1,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,801,Clarke,1,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,30,Barrenechea,2,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,32,Cash,2,DEF,0.22,1,,s,100,0,1,0.0,0.0,0.0
2024-25,19,33,Dendoncker,2,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,34,Diaby,2,MID,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,37,Dobbin,2,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,38,Duran,2,FWD,0.28,1,,s,,0,1,0.0,0.0,0.0
2024-25,19,41,Iling Jr,2,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,43,Kesler-Hayden,2,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,46,Marschall,2,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,53,Ramsey,2,MID,0.28,1,,d,75,75,1,0.75,0.21,0.209204
2024-25,19,55,Sinisalo,2,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,56,Sousa,2,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,710,Jimoh,2,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,725,Malen,2,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2024-25,19,731,A. Garcia,2,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,737,Emery,2,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,762,M.Asensio,2,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2024-25,19,61,Anthony,3,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,66,Faivre,3,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,67,H.Traorè,3,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,69,Jebbison,3,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,71,Kluivert,3,MID,0.72,1,,s,,0,1,0.0,0.0,0.0
2024-25,19,72,Mepham,3,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,75,Paulsen,3,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,77,Scott,3,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,79,Senesi,3,DEF,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,80,Sinisterra,3,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,81,Smith,3,DEF,0.22,1,,i,75,0,1,0.0,0.0,0.0
2024-25,19,83,Tavernier,3,MID,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,592,J.Araujo,3,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,707,Rees-Dottin,3,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,712,Akinmboni,3,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,713,Soler,3,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,722,Adu-Adjei,3,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,723,Sadi,3,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,727,McKenna,3,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,19,728,Silcott-Duberry,3,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,738,Iraola,3,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,86,Ajer,4,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,90,Dasilva,4,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,91,Flekken,4,GKP,0.04,1,,d,,75,1,0.75,0.03,0.031004
2024-25,19,92,Henry,4,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,93,Hickey,4,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,95,Jensen,4,MID,0.28,1,,d,0,50,1,0.5,0.14,0.145336
2024-25,19,100,Mee,4,DEF,0.1,1,,d,,75,1,0.75,0.075,0.08603
2024-25,19,102,Onyeka,4,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,103,Peart-Harris,4,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,104,Pinnock,4,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,107,Thiago,4,FWD,0.45,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,108,Toney,4,FWD,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,112,Zanka,4,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,338,Van den Berg,4,DEF,0.22,1,,d,0,50,1,0.5,0.11,0.117964
2024-25,19,634,G.Nunes,4,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,752,Frank,4,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,757,Kayode,4,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,759,Eyestone,4,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2024-25,19,780,Morgan,4,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,786,Benjamin Fredrick,4,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,114,Baker-Boaitey,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,116,Barco,5,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,118,Cozier-Duberry,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,119,Dahoud,5,MID,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,124,Gilmour,5,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,125,Gross,5,MID,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,126,Hinshelwood,5,MID,0.48,1,,d,25,25,1,0.25,0.12,0.127088
2024-25,19,127,I.Osman,5,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,130,Kozlowski,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,133,Mazilu,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,134,Milner,5,MID,0.28,1,,d,25,25,1,0.25,0.07,0.081468
2024-25,19,138,O’Mahony,5,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,139,Offiah,5,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,141,Sarmiento,5,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,143,Undav,5,FWD,0.45,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,147,Webster,5,DEF,0.1,1,,d,75,75,1,0.75,0.075,0.08603
2024-25,19,148,Welbeck,5,FWD,0.48,1,,d,25,25,1,0.25,0.12,0.131312
2024-25,19,149,Wieffer,5,MID,0.28,1,,d,75,75,1,0.75,0.21,0.209204
2024-25,19,601,Moran,5,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,615,Rushworth,5,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,628,F.Kadıoğlu,5,DEF,0.22,1,,d,25,25,1,0.25,0.055,0.067782
2024-25,19,714,Gómez,5,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2024-25,19,739,Hürzeler,5,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,758,Knight,5,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,763,Cashin,5,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,791,Charlie Tasker,5,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,794,Freddie Simmonds,5,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,795,Harry Howell,5,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,150,Andrey Santos,6,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,151,Ângelo,6,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,153,B.Badiashile,6,DEF,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,164,D.D.Fofana,6,FWD,0.48,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,166,Dewsbury-Hall,6,MID,0.45,1,,d,,25,1,0.25,0.1125,0.124505
2024-25,19,169,Gallagher,6,MID,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,170,Gilchrist,6,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,172,James,6,DEF,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,173,Kellyman,6,MID,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,174,Lavia,6,MID,0.28,1,,d,0,50,1,0.5,0.14,0.145336
2024-25,19,175,Lukaku,6,FWD,0.45,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,176,M.Sarr,6,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,179,Mudryk,6,MID,0.45,1,,s,0,0,1,0.0,0.0,0.0
2024-25,19,183,Petrović,6,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,189,W.Fofana,6,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,19,575,Wiley,6,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,19,740,Maresca,6,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,771,Amougou,6,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,774,Anselmino,6,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,781,Mheuka,6,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,782,Samuels-Smith,6,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,19,787,Genesis Antwi,6,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
